"Date","Price","Open","High","Low","Change %"
"Oct 09, 2008","35.536","35.612","35.803","35.514","-0.24%"
"Oct 08, 2008","35.623","35.627","35.790","35.468","0.13%"
"Oct 07, 2008","35.575","35.439","35.785","35.406","0.33%"
"Oct 06, 2008","35.459","35.632","35.675","35.365","-0.89%"
"Oct 03, 2008","35.777","35.808","35.982","35.669","-0.18%"
"Oct 02, 2008","35.842","36.066","36.084","35.700","-0.65%"
"Oct 01, 2008","36.076","36.175","36.269","35.977","-0.26%"
"Sep 30, 2008","36.169","36.499","36.574","36.020","-0.94%"
"Sep 29, 2008","36.513","36.367","36.720","36.132","-0.23%"
"Sep 26, 2008","36.596","36.585","36.687","36.499","-0.06%"
"Sep 25, 2008","36.619","36.581","36.776","36.502","0.07%"
"Sep 24, 2008","36.595","36.756","36.845","36.577","-0.45%"
"Sep 23, 2008","36.761","36.986","37.044","36.710","-0.62%"
"Sep 22, 2008","36.992","36.596","37.093","36.516","1.13%"
"Sep 19, 2008","36.579","36.404","36.664","36.140","0.40%"
"Sep 18, 2008","36.433","36.428","36.718","36.311","0.02%"
"Sep 17, 2008","36.425","36.160","36.522","36.130","0.57%"
"Sep 16, 2008","36.218","36.372","36.453","36.079","-0.46%"
"Sep 15, 2008","36.384","36.518","36.950","36.068","0.18%"
"Sep 12, 2008","36.320","36.045","36.333","35.983","0.68%"
"Sep 11, 2008","36.073","36.003","36.104","35.862","0.17%"
"Sep 10, 2008","36.012","36.127","36.253","35.961","-0.38%"
"Sep 09, 2008","36.151","36.086","36.286","35.967","0.16%"
"Sep 08, 2008","36.093","36.490","36.557","35.971","-0.74%"
"Sep 05, 2008","36.362","36.239","36.495","36.144","0.13%"
"Sep 04, 2008","36.316","36.421","36.717","36.202","-0.26%"
"Sep 03, 2008","36.409","35.974","36.456","35.844","1.19%"
"Sep 02, 2008","35.981","36.065","36.074","35.879","-0.19%"
"Sep 01, 2008","36.050","36.190","36.218","35.996","-0.33%"
"Aug 29, 2008","36.168","36.230","36.322","36.104","-0.15%"
"Aug 28, 2008","36.222","36.227","36.369","36.181","-0.03%"
"Aug 27, 2008","36.234","36.127","36.352","36.056","0.27%"
"Aug 26, 2008","36.136","36.046","36.204","35.957","0.22%"
"Aug 25, 2008","36.056","36.044","36.131","35.942","-0.04%"
"Aug 22, 2008","36.072","36.169","36.200","36.005","-0.37%"
"Aug 21, 2008","36.206","35.955","36.206","35.926","0.68%"
"Aug 20, 2008","35.963","36.170","36.204","35.870","-0.64%"
"Aug 19, 2008","36.194","36.061","36.194","35.933","0.32%"
"Aug 18, 2008","36.080","36.114","36.229","36.051","-0.18%"
"Aug 15, 2008","36.145","36.114","36.243","36.043","0.01%"
"Aug 14, 2008","36.141","36.129","36.296","36.044","-0.00%"
"Aug 13, 2008","36.142","36.173","36.213","35.989","-0.13%"
"Aug 12, 2008","36.189","36.397","36.440","35.866","-0.60%"
"Aug 11, 2008","36.408","36.289","36.836","36.254","0.10%"
"Aug 08, 2008","36.372","36.280","36.557","36.120","0.23%"
"Aug 07, 2008","36.290","36.437","36.507","36.263","-0.40%"
"Aug 06, 2008","36.437","36.387","36.517","36.377","0.05%"
"Aug 05, 2008","36.418","36.448","36.474","36.330","-0.12%"
"Aug 04, 2008","36.461","36.522","36.589","36.402","-0.22%"
"Aug 01, 2008","36.543","36.547","36.588","36.450","-0.05%"
"Jul 31, 2008","36.562","36.509","36.682","36.488","0.09%"
"Jul 30, 2008","36.529","36.543","36.592","36.441","-0.07%"
"Jul 29, 2008","36.553","36.732","36.765","36.506","-0.53%"
"Jul 28, 2008","36.748","36.718","36.790","36.631","0.04%"
"Jul 25, 2008","36.734","36.654","36.768","36.626","0.21%"
"Jul 24, 2008","36.658","36.645","36.707","36.565","-0.02%"
"Jul 23, 2008","36.667","36.777","36.817","36.624","-0.29%"
"Jul 22, 2008","36.774","36.906","36.968","36.715","-0.39%"
"Jul 21, 2008","36.919","36.774","36.927","36.764","0.32%"
"Jul 18, 2008","36.801","36.821","36.870","36.714","-0.10%"
"Jul 17, 2008","36.836","36.796","36.878","36.744","0.09%"
"Jul 16, 2008","36.803","36.860","36.943","36.765","-0.18%"
"Jul 15, 2008","36.868","36.823","36.999","36.796","0.10%"
"Jul 14, 2008","36.833","37.044","37.090","36.766","-0.63%"
"Jul 11, 2008","37.065","36.866","37.075","36.822","0.54%"
"Jul 10, 2008","36.865","36.859","36.928","36.761","-0.05%"
"Jul 09, 2008","36.882","36.834","36.925","36.697","0.06%"
"Jul 08, 2008","36.860","36.906","36.955","36.800","-0.14%"
"Jul 07, 2008","36.911","36.867","36.959","36.776","0.07%"
"Jul 04, 2008","36.886","36.910","36.973","36.805","-0.09%"
"Jul 03, 2008","36.921","37.108","37.170","36.889","-0.51%"
"Jul 02, 2008","37.112","36.963","37.155","36.955","0.37%"
"Jul 01, 2008","36.977","36.935","37.054","36.886","0.09%"
"Jun 30, 2008","36.943","36.950","37.021","36.899","-0.11%"
"Jun 27, 2008","36.983","36.923","36.983","36.862","0.11%"
"Jun 26, 2008","36.943","36.843","36.970","36.770","0.25%"
"Jun 25, 2008","36.850","36.723","36.881","36.656","0.28%"
"Jun 24, 2008","36.747","36.689","36.815","36.638","0.12%"
"Jun 23, 2008","36.702","36.794","36.811","36.608","-0.16%"
"Jun 20, 2008","36.761","36.666","36.829","36.640","0.23%"
"Jun 19, 2008","36.675","36.683","36.783","36.617","-0.06%"
"Jun 18, 2008","36.698","36.668","36.739","36.600","0.05%"
"Jun 17, 2008","36.678","36.634","36.741","36.586","0.10%"
"Jun 16, 2008","36.640","36.620","36.701","36.504","0.14%"
"Jun 13, 2008","36.589","36.666","36.720","36.473","-0.22%"
"Jun 12, 2008","36.668","36.778","36.796","36.544","-0.24%"
"Jun 11, 2008","36.758","36.642","36.825","36.605","0.28%"
"Jun 10, 2008","36.657","36.989","37.023","36.592","-0.94%"
"Jun 09, 2008","37.005","37.181","37.211","36.960","-0.35%"
"Jun 06, 2008","37.136","36.893","37.142","36.875","0.62%"
"Jun 05, 2008","36.907","36.719","36.931","36.637","0.47%"
"Jun 04, 2008","36.735","36.739","36.828","36.684","-0.00%"
"Jun 03, 2008","36.736","36.837","36.958","36.685","-0.27%"
"Jun 02, 2008","36.836","36.842","36.908","36.752","-0.02%"
"May 30, 2008","36.844","36.799","36.870","36.713","0.09%"
"May 29, 2008","36.810","36.947","36.981","36.756","-0.40%"
"May 28, 2008","36.959","37.024","37.165","36.881","-0.28%"
"May 27, 2008","37.063","37.103","37.171","37.019","-0.15%"
"May 26, 2008","37.118","37.114","37.187","37.056","-0.09%"
"May 23, 2008","37.150","37.108","37.187","37.029","0.04%"
"May 22, 2008","37.134","37.202","37.263","37.070","-0.19%"
"May 21, 2008","37.203","37.083","37.227","37.018","0.30%"
"May 20, 2008","37.090","36.904","37.144","36.879","0.49%"
"May 19, 2008","36.909","36.945","37.055","36.855","-0.08%"
"May 16, 2008","36.938","36.896","36.982","36.763","0.09%"
"May 15, 2008","36.904","36.952","37.073","36.865","-0.11%"
"May 14, 2008","36.944","36.805","36.997","36.757","0.38%"
"May 13, 2008","36.805","36.821","36.905","36.739","-0.08%"
"May 12, 2008","36.835","36.734","36.870","36.625","0.14%"
"May 09, 2008","36.785","36.681","36.794","36.662","0.26%"
"May 08, 2008","36.691","36.661","36.744","36.533","0.07%"
"May 07, 2008","36.667","36.820","36.838","36.627","-0.44%"
"May 06, 2008","36.828","36.779","36.905","36.706","0.10%"
"May 05, 2008","36.791","36.704","36.820","36.691","0.18%"
"May 02, 2008","36.725","36.752","36.803","36.498","-0.11%"
"May 01, 2008","36.764","36.901","36.956","36.703","-0.46%"
"Apr 30, 2008","36.933","36.850","36.956","36.772","0.18%"
"Apr 29, 2008","36.868","36.932","36.957","36.802","-0.22%"
"Apr 28, 2008","36.951","36.902","37.005","36.860","0.10%"
"Apr 25, 2008","36.914","36.957","37.011","36.808","-0.16%"
"Apr 24, 2008","36.975","37.175","37.196","36.888","-0.59%"
"Apr 23, 2008","37.193","37.293","37.317","37.124","-0.27%"
"Apr 22, 2008","37.292","37.210","37.337","37.103","0.20%"
"Apr 21, 2008","37.216","37.101","37.270","37.072","0.27%"
"Apr 18, 2008","37.114","37.189","37.273","36.962","-0.23%"
"Apr 17, 2008","37.200","37.240","37.310","37.087","-0.15%"
"Apr 16, 2008","37.255","37.077","37.303","37.031","0.44%"
"Apr 15, 2008","37.092","37.135","37.194","37.021","-0.12%"
"Apr 14, 2008","37.136","36.850","37.200","36.775","0.08%"
"Apr 11, 2008","37.108","37.039","37.175","37.028","0.16%"
"Apr 10, 2008","37.048","37.128","37.261","37.005","-0.24%"
"Apr 09, 2008","37.137","36.987","37.190","36.956","0.37%"
"Apr 08, 2008","37.001","37.009","37.116","36.954","-0.01%"
"Apr 07, 2008","37.004","37.029","37.048","36.894","-0.13%"
"Apr 04, 2008","37.051","36.971","37.101","36.920","0.19%"
"Apr 03, 2008","36.980","36.975","36.992","36.782","-0.02%"
"Apr 02, 2008","36.989","36.900","37.014","36.798","0.24%"
"Apr 01, 2008","36.901","37.055","37.111","36.836","-0.48%"
"Mar 31, 2008","37.080","37.103","37.219","37.050","-0.12%"
"Mar 28, 2008","37.123","37.069","37.172","37.019","0.10%"
"Mar 27, 2008","37.085","37.152","37.174","37.007","-0.22%"
"Mar 26, 2008","37.167","36.931","37.197","36.866","0.61%"
"Mar 25, 2008","36.940","36.711","36.977","36.677","0.57%"
"Mar 24, 2008","36.732","36.701","36.759","36.609","0.01%"
"Mar 21, 2008","36.730","36.733","36.785","36.688","-0.04%"
"Mar 20, 2008","36.744","36.934","36.957","36.677","-0.50%"
"Mar 19, 2008","36.930","36.910","37.118","36.864","-0.00%"
"Mar 18, 2008","36.931","37.019","37.155","36.899","-0.26%"
"Mar 17, 2008","37.029","37.027","37.220","36.941","0.15%"
"Mar 14, 2008","36.974","36.912","37.010","36.791","0.10%"
"Mar 13, 2008","36.936","36.846","36.979","36.794","0.24%"
"Mar 12, 2008","36.848","36.611","36.879","36.599","0.64%"
"Mar 11, 2008","36.614","36.622","36.818","36.543","-0.02%"
"Mar 10, 2008","36.621","36.640","36.737","36.524","-0.05%"
"Mar 07, 2008","36.641","36.641","36.784","36.580","-0.03%"
"Mar 06, 2008","36.651","36.559","36.686","36.525","0.22%"
"Mar 05, 2008","36.570","36.520","36.621","36.430","0.13%"
"Mar 04, 2008","36.523","36.521","36.582","36.472","-0.03%"
"Mar 03, 2008","36.533","36.489","36.618","36.433","0.20%"
"Feb 29, 2008","36.459","36.448","36.557","36.389","-0.08%"
"Feb 28, 2008","36.489","36.430","36.521","36.318","0.14%"
"Feb 27, 2008","36.439","36.319","36.469","36.295","0.33%"
"Feb 26, 2008","36.320","36.236","36.347","36.136","0.22%"
"Feb 25, 2008","36.239","36.261","36.282","36.174","-0.03%"
"Feb 22, 2008","36.251","36.253","36.300","36.188","-0.03%"
"Feb 21, 2008","36.262","36.111","36.298","36.095","0.40%"
"Feb 20, 2008","36.116","36.138","36.161","35.978","-0.08%"
"Feb 19, 2008","36.146","36.014","36.195","35.984","0.32%"
"Feb 18, 2008","36.030","36.080","36.114","35.968","-0.16%"
"Feb 15, 2008","36.088","36.022","36.139","35.986","0.14%"
"Feb 14, 2008","36.037","35.932","36.064","35.904","0.27%"
"Feb 13, 2008","35.940","35.891","35.995","35.852","0.09%"
"Feb 12, 2008","35.906","35.845","35.966","35.776","0.14%"
"Feb 11, 2008","35.856","35.906","35.977","35.778","-0.13%"
"Feb 08, 2008","35.903","35.888","35.968","35.807","0.05%"
"Feb 07, 2008","35.885","36.057","36.091","35.820","-0.45%"
"Feb 06, 2008","36.049","36.046","36.142","36.013","-0.06%"
"Feb 05, 2008","36.069","36.310","36.341","36.022","-0.69%"
"Feb 04, 2008","36.321","36.245","36.347","36.194","0.22%"
"Feb 01, 2008","36.240","36.307","36.475","36.212","-0.22%"
"Jan 31, 2008","36.320","36.273","36.374","36.209","0.07%"
"Jan 30, 2008","36.294","36.168","36.337","36.133","0.32%"
"Jan 29, 2008","36.178","36.177","36.207","36.097","-0.02%"
"Jan 28, 2008","36.186","35.950","36.208","35.906","0.67%"
"Jan 25, 2008","35.944","36.100","36.144","35.898","-0.49%"
"Jan 24, 2008","36.120","36.072","36.137","35.936","0.09%"
"Jan 23, 2008","36.088","36.036","36.134","35.881","0.02%"
"Jan 22, 2008","36.081","35.751","36.130","35.670","0.92%"
"Jan 21, 2008","35.752","35.816","35.937","35.677","-0.20%"
"Jan 18, 2008","35.823","35.857","35.961","35.787","-0.15%"
"Jan 17, 2008","35.877","35.864","35.979","35.782","-0.01%"
"Jan 16, 2008","35.882","36.033","36.118","35.778","-0.46%"
"Jan 15, 2008","36.049","36.105","36.195","36.027","-0.17%"
"Jan 14, 2008","36.110","36.023","36.182","36.013","0.24%"
"Jan 11, 2008","36.022","36.047","36.086","35.992","-0.09%"
"Jan 10, 2008","36.053","35.881","36.069","35.837","0.43%"
"Jan 09, 2008","35.898","35.973","36.038","35.849","-0.24%"
"Jan 08, 2008","35.986","35.954","36.048","35.939","0.05%"
"Jan 07, 2008","35.969","36.014","36.049","35.906","-0.11%"
"Jan 04, 2008","36.009","36.019","36.206","35.953","-0.05%"
"Jan 03, 2008","36.026","35.989","36.085","35.928","0.05%"
"Jan 02, 2008","36.007","35.840","36.041","35.828","0.45%"
"Jan 01, 2008","35.846","35.835","35.895","35.814","-0.03%"
"Dec 31, 2007","35.856","35.987","36.041","35.804","-0.38%"
"Dec 28, 2007","35.994","35.959","36.070","35.894","0.11%"
"Dec 27, 2007","35.953","35.692","35.994","35.664","0.69%"
"Dec 26, 2007","35.706","35.606","35.727","35.555","0.30%"
"Dec 25, 2007","35.599","35.572","35.641","35.559","0.04%"
"Dec 24, 2007","35.584","35.547","35.613","35.509","0.08%"
"Dec 21, 2007","35.556","35.498","35.615","35.477","0.17%"
"Dec 20, 2007","35.497","35.558","35.588","35.463","-0.20%"
"Dec 19, 2007","35.567","35.598","35.631","35.487","-0.08%"
"Dec 18, 2007","35.594","35.580","35.640","35.527","0.00%"
"Dec 17, 2007","35.593","35.575","35.670","35.495","-0.04%"
"Dec 14, 2007","35.609","35.849","35.900","35.587","-0.68%"
"Dec 13, 2007","35.852","35.929","35.982","35.760","-0.24%"
"Dec 12, 2007","35.938","35.871","36.015","35.846","0.19%"
"Dec 11, 2007","35.870","35.932","36.004","35.843","-0.20%"
"Dec 10, 2007","35.942","35.879","35.972","35.849","0.13%"
"Dec 07, 2007","35.895","35.847","35.925","35.797","0.12%"
"Dec 06, 2007","35.852","35.838","35.882","35.709","0.03%"
"Dec 05, 2007","35.840","35.998","36.023","35.793","-0.47%"
"Dec 04, 2007","36.010","35.890","36.025","35.838","0.33%"
"Dec 03, 2007","35.892","35.852","35.951","35.815","0.06%"
"Nov 30, 2007","35.870","35.978","36.054","35.843","-0.34%"
"Nov 29, 2007","35.993","36.079","36.097","35.921","-0.23%"
"Nov 28, 2007","36.076","36.061","36.116","35.919","0.00%"
"Nov 27, 2007","36.076","36.110","36.166","36.036","-0.15%"
"Nov 26, 2007","36.130","36.645","36.683","36.029","0.13%"
"Nov 23, 2007","36.083","36.096","36.358","35.993","-0.09%"
"Nov 22, 2007","36.114","36.112","36.145","36.052","-0.01%"
"Nov 21, 2007","36.118","36.098","36.141","35.990","0.10%"
"Nov 20, 2007","36.083","35.896","36.106","35.850","0.53%"
"Nov 19, 2007","35.891","35.896","35.930","35.813","0.00%"
"Nov 16, 2007","35.891","35.834","35.922","35.775","0.12%"
"Nov 15, 2007","35.848","35.863","35.946","35.807","-0.10%"
"Nov 14, 2007","35.883","35.831","35.981","35.818","0.13%"
"Nov 13, 2007","35.835","35.742","35.877","35.730","0.21%"
"Nov 12, 2007","35.759","35.893","35.916","35.732","-0.45%"
"Nov 09, 2007","35.921","35.899","36.013","35.812","0.02%"
"Nov 08, 2007","35.913","35.855","35.959","35.815","0.13%"
"Nov 07, 2007","35.865","35.779","35.979","35.758","0.24%"
"Nov 06, 2007","35.778","35.672","35.809","35.663","0.29%"
"Nov 05, 2007","35.673","35.723","35.750","35.634","-0.16%"
"Nov 02, 2007","35.731","35.625","35.792","35.601","0.27%"
"Nov 01, 2007","35.635","35.688","35.721","35.575","-0.20%"
"Oct 31, 2007","35.705","35.633","35.735","35.600","0.16%"
"Oct 30, 2007","35.649","35.619","35.653","35.547","0.06%"
"Oct 29, 2007","35.626","35.605","35.657","35.552","0.07%"
"Oct 26, 2007","35.600","35.535","35.606","35.498","0.16%"
"Oct 25, 2007","35.542","35.451","35.573","35.408","0.23%"
"Oct 24, 2007","35.461","35.448","35.496","35.336","0.01%"
"Oct 23, 2007","35.456","35.347","35.491","35.333","0.30%"
"Oct 22, 2007","35.351","35.607","35.671","35.276","-0.58%"
"Oct 19, 2007","35.559","35.458","35.566","35.418","0.26%"
"Oct 18, 2007","35.466","35.367","35.533","35.352","0.26%"
"Oct 17, 2007","35.374","35.320","35.409","35.299","0.16%"
"Oct 16, 2007","35.316","35.369","35.407","35.282","-0.18%"
"Oct 15, 2007","35.381","35.347","35.445","35.304","0.10%"
"Oct 12, 2007","35.345","35.366","35.392","35.292","-0.07%"
"Oct 11, 2007","35.370","35.280","35.429","35.270","0.20%"
"Oct 10, 2007","35.301","35.247","35.342","35.232","0.12%"
"Oct 09, 2007","35.257","35.198","35.283","35.131","0.16%"
"Oct 08, 2007","35.202","35.299","35.320","35.157","-0.26%"
"Oct 05, 2007","35.294","35.281","35.328","35.095","-0.01%"
"Oct 04, 2007","35.298","35.235","35.325","35.176","0.18%"
"Oct 03, 2007","35.236","35.308","35.377","35.216","-0.23%"
"Oct 02, 2007","35.317","35.379","35.417","35.272","-0.19%"
"Oct 01, 2007","35.383","35.465","35.482","35.339","-0.27%"
"Sep 28, 2007","35.479","35.311","35.490","35.295","0.44%"
"Sep 27, 2007","35.324","35.289","35.379","35.268","0.07%"
"Sep 26, 2007","35.299","35.323","35.357","35.241","-0.09%"
"Sep 25, 2007","35.331","35.234","35.356","35.190","0.25%"
"Sep 24, 2007","35.243","35.300","35.440","35.207","-0.18%"
"Sep 21, 2007","35.306","35.266","35.364","35.215","0.10%"
"Sep 20, 2007","35.272","35.155","35.322","35.139","0.33%"
"Sep 19, 2007","35.155","35.285","35.331","35.109","-0.40%"
"Sep 18, 2007","35.295","35.123","35.329","35.047","0.45%"
"Sep 17, 2007","35.137","35.140","35.171","35.070","-0.05%"
"Sep 14, 2007","35.154","35.190","35.226","35.091","-0.07%"
"Sep 13, 2007","35.180","35.278","35.298","35.155","-0.31%"
"Sep 12, 2007","35.290","35.212","35.314","35.158","0.18%"
"Sep 11, 2007","35.226","35.233","35.260","35.152","0.01%"
"Sep 10, 2007","35.224","35.237","35.278","35.169","0.07%"
"Sep 07, 2007","35.200","35.113","35.284","35.051","0.24%"
"Sep 06, 2007","35.115","34.970","35.167","34.953","0.39%"
"Sep 05, 2007","34.979","34.929","35.023","34.864","0.12%"
"Sep 04, 2007","34.936","34.883","34.955","34.822","0.17%"
"Sep 03, 2007","34.875","34.949","35.014","34.837","-0.26%"
"Aug 31, 2007","34.967","34.957","35.102","34.935","0.00%"
"Aug 30, 2007","34.967","35.047","35.100","34.897","-0.26%"
"Aug 29, 2007","35.057","35.017","35.106","34.953","0.08%"
"Aug 28, 2007","35.029","35.020","35.127","34.964","0.02%"
"Aug 27, 2007","35.023","35.095","35.140","34.972","-0.31%"
"Aug 24, 2007","35.131","34.889","35.149","34.870","0.64%"
"Aug 23, 2007","34.906","34.884","34.938","34.782","0.04%"
"Aug 22, 2007","34.891","34.849","34.922","34.774","0.07%"
"Aug 21, 2007","34.865","34.705","34.970","34.684","0.33%"
"Aug 20, 2007","34.752","34.729","34.809","34.677","0.07%"
"Aug 17, 2007","34.727","34.590","34.864","34.477","0.40%"
"Aug 16, 2007","34.587","34.550","34.672","34.426","0.16%"
"Aug 15, 2007","34.531","34.642","34.667","34.519","-0.36%"
"Aug 14, 2007","34.656","34.748","34.788","34.631","-0.30%"
"Aug 13, 2007","34.759","34.841","34.882","34.738","-0.30%"
"Aug 10, 2007","34.865","34.824","34.917","34.771","0.15%"
"Aug 09, 2007","34.814","35.088","35.130","34.774","-0.81%"
"Aug 08, 2007","35.100","34.995","35.141","34.958","0.27%"
"Aug 07, 2007","35.004","35.142","35.185","34.969","-0.40%"
"Aug 06, 2007","35.146","35.172","35.215","35.126","0.10%"
"Aug 03, 2007","35.111","35.037","35.178","34.974","0.24%"
"Aug 02, 2007","35.028","34.979","35.051","34.928","0.15%"
"Aug 01, 2007","34.977","34.967","35.034","34.914","0.00%"
"Jul 31, 2007","34.976","34.991","35.043","34.951","-0.04%"
"Jul 30, 2007","34.991","34.844","35.016","34.835","0.21%"
"Jul 27, 2007","34.917","34.989","35.021","34.854","-0.25%"
"Jul 26, 2007","35.004","34.974","35.057","34.916","0.06%"
"Jul 25, 2007","34.982","35.096","35.108","34.936","-0.33%"
"Jul 24, 2007","35.099","35.073","35.151","35.057","0.04%"
"Jul 23, 2007","35.086","35.112","35.150","35.044","-0.05%"
"Jul 20, 2007","35.103","35.062","35.139","35.030","0.08%"
"Jul 19, 2007","35.075","35.107","35.135","35.047","-0.09%"
"Jul 18, 2007","35.105","35.074","35.160","35.018","0.04%"
"Jul 17, 2007","35.091","35.088","35.131","35.032","0.00%"
"Jul 16, 2007","35.091","35.078","35.134","35.052","-0.01%"
"Jul 13, 2007","35.093","35.146","35.167","35.051","-0.18%"
"Jul 12, 2007","35.157","35.090","35.182","35.080","0.17%"
"Jul 11, 2007","35.097","35.112","35.165","35.063","0.01%"
"Jul 10, 2007","35.093","34.966","35.112","34.884","0.35%"
"Jul 09, 2007","34.969","35.029","35.057","34.923","-0.19%"
"Jul 06, 2007","35.037","34.917","35.059","34.894","0.33%"
"Jul 05, 2007","34.922","34.928","35.038","34.889","-0.03%"
"Jul 04, 2007","34.934","34.939","34.990","34.915","-0.07%"
"Jul 03, 2007","34.958","34.951","34.982","34.884","0.02%"
"Jul 02, 2007","34.950","34.818","34.973","34.796","0.36%"
"Jun 29, 2007","34.823","34.719","34.857","34.677","0.33%"
"Jun 28, 2007","34.710","34.725","34.787","34.671","-0.08%"
"Jun 27, 2007","34.737","34.709","34.775","34.643","0.07%"
"Jun 26, 2007","34.712","34.836","34.853","34.634","-0.37%"
"Jun 25, 2007","34.841","34.850","34.868","34.798","-0.05%"
"Jun 22, 2007","34.858","34.754","34.870","34.736","0.26%"
"Jun 21, 2007","34.767","34.786","34.813","34.721","-0.09%"
"Jun 20, 2007","34.798","34.813","34.850","34.761","-0.02%"
"Jun 19, 2007","34.804","34.791","34.831","34.727","0.01%"
"Jun 18, 2007","34.799","34.732","34.812","34.730","0.13%"
"Jun 15, 2007","34.754","34.651","34.762","34.634","0.26%"
"Jun 14, 2007","34.665","34.654","34.686","34.607","0.02%"
"Jun 13, 2007","34.659","34.630","34.673","34.496","0.08%"
"Jun 12, 2007","34.631","34.700","34.727","34.623","-0.22%"
"Jun 11, 2007","34.707","34.703","34.727","34.662","-0.07%"
"Jun 08, 2007","34.731","34.788","34.805","34.640","-0.21%"
"Jun 07, 2007","34.805","34.882","34.918","34.774","-0.24%"
"Jun 06, 2007","34.890","34.920","34.963","34.851","-0.13%"
"Jun 05, 2007","34.937","34.885","34.982","34.858","0.13%"
"Jun 04, 2007","34.891","34.813","34.903","34.782","0.21%"
"Jun 01, 2007","34.819","34.821","34.852","34.729","-0.02%"
"May 31, 2007","34.825","34.792","34.871","34.775","0.08%"
"May 30, 2007","34.798","34.814","34.849","34.754","-0.07%"
"May 29, 2007","34.821","34.817","34.922","34.775","-0.01%"
"May 28, 2007","34.823","34.811","34.858","34.792","0.04%"
"May 25, 2007","34.808","34.787","34.863","34.759","0.05%"
"May 24, 2007","34.790","34.837","34.854","34.758","-0.13%"
"May 23, 2007","34.837","34.809","34.899","34.768","0.05%"
"May 22, 2007","34.818","34.820","34.889","34.790","-0.06%"
"May 21, 2007","34.838","34.905","34.968","34.785","-0.13%"
"May 18, 2007","34.884","34.873","34.924","34.818","0.01%"
"May 17, 2007","34.880","34.894","34.942","34.832","-0.09%"
"May 16, 2007","34.911","34.986","35.028","34.868","-0.23%"
"May 15, 2007","34.990","34.923","35.024","34.899","0.17%"
"May 14, 2007","34.932","34.915","34.959","34.897","0.02%"
"May 11, 2007","34.925","34.837","34.937","34.801","0.17%"
"May 10, 2007","34.867","34.911","34.970","34.810","-0.16%"
"May 09, 2007","34.922","34.935","34.973","34.885","-0.04%"
"May 08, 2007","34.937","34.995","35.045","34.885","-0.20%"
"May 07, 2007","35.006","35.002","35.045","34.983","0.05%"
"May 04, 2007","34.987","34.940","35.024","34.909","0.12%"
"May 03, 2007","34.946","34.980","35.042","34.922","-0.12%"
"May 02, 2007","34.988","35.007","35.029","34.941","-0.08%"
"May 01, 2007","35.015","35.050","35.105","34.979","-0.14%"
"Apr 30, 2007","35.065","35.040","35.112","34.979","-0.02%"
"Apr 27, 2007","35.071","34.982","35.136","34.964","0.23%"
"Apr 26, 2007","34.992","35.048","35.081","34.964","-0.17%"
"Apr 25, 2007","35.051","35.046","35.091","35.006","-0.01%"
"Apr 24, 2007","35.056","34.964","35.067","34.921","0.23%"
"Apr 23, 2007","34.977","35.007","35.021","34.919","-0.07%"
"Apr 20, 2007","35.001","35.022","35.063","34.967","-0.06%"
"Apr 19, 2007","35.022","35.012","35.045","34.941","0.02%"
"Apr 18, 2007","35.016","34.965","35.039","34.926","0.13%"
"Apr 17, 2007","34.972","34.909","35.007","34.889","0.17%"
"Apr 16, 2007","34.913","34.950","34.986","34.902","-0.03%"
"Apr 13, 2007","34.924","34.860","34.962","34.842","0.18%"
"Apr 12, 2007","34.861","34.792","34.897","34.785","0.18%"
"Apr 11, 2007","34.799","34.794","34.823","34.754","-0.01%"
"Apr 10, 2007","34.803","34.700","34.839","34.684","0.28%"
"Apr 09, 2007","34.705","34.726","34.748","34.675","-0.11%"
"Apr 06, 2007","34.744","34.793","34.814","34.690","-0.16%"
"Apr 05, 2007","34.798","34.726","34.828","34.691","0.19%"
"Apr 04, 2007","34.732","34.664","34.757","34.648","0.14%"
"Apr 03, 2007","34.685","34.735","34.759","34.649","-0.14%"
"Apr 02, 2007","34.735","34.724","34.776","34.664","0.07%"
"Mar 30, 2007","34.712","34.664","34.779","34.595","0.09%"
"Mar 29, 2007","34.681","34.652","34.720","34.624","0.13%"
"Mar 28, 2007","34.637","34.697","34.744","34.631","-0.20%"
"Mar 27, 2007","34.706","34.661","34.741","34.634","0.08%"
"Mar 26, 2007","34.678","34.622","34.709","34.557","0.16%"
"Mar 23, 2007","34.623","34.672","34.709","34.595","-0.15%"
"Mar 22, 2007","34.674","34.731","34.798","34.632","-0.19%"
"Mar 21, 2007","34.740","34.657","34.757","34.603","0.26%"
"Mar 20, 2007","34.649","34.628","34.670","34.557","0.03%"
"Mar 19, 2007","34.637","34.664","34.697","34.568","-0.07%"
"Mar 16, 2007","34.661","34.559","34.765","34.544","0.25%"
"Mar 15, 2007","34.575","34.535","34.600","34.483","0.08%"
"Mar 14, 2007","34.547","34.513","34.575","34.460","0.10%"
"Mar 13, 2007","34.514","34.502","34.556","34.447","0.01%"
"Mar 12, 2007","34.511","34.395","34.531","34.381","0.32%"
"Mar 09, 2007","34.400","34.429","34.494","34.343","-0.10%"
"Mar 08, 2007","34.435","34.525","34.541","34.399","-0.24%"
"Mar 07, 2007","34.519","34.418","34.545","34.387","0.28%"
"Mar 06, 2007","34.422","34.382","34.449","34.351","0.10%"
"Mar 05, 2007","34.386","34.526","34.554","34.325","-0.35%"
"Mar 02, 2007","34.507","34.493","34.528","34.418","0.03%"
